iter	Logloss
431	0.01604997804
432	0.01603415907
433	0.01595033001
434	0.01584396663
435	0.01573206429
436	0.01564735396
437	0.0156381301
438	0.01556088521
439	0.01555423409
440	0.01542452072
441	0.01541701839
442	0.01532269071
443	0.01523733002
444	0.01523255209
445	0.0151505238
446	0.01508349334
447	0.01497048157
448	0.01496176597
449	0.01495291374
450	0.01485788788
451	0.01484879108
452	0.01484287776
453	0.01474925782
454	0.01474322289
455	0.0146365398
456	0.01463097898
457	0.01462269239
458	0.01461734061
459	0.0146042679
460	0.01450661055
461	0.01449634967
462	0.01440252616
463	0.01439645844
464	0.01439129794
465	0.01431038728
466	0.0142226711
467	0.01420739455
468	0.01412992696
469	0.01412478012
470	0.01412121136
471	0.01411682692
472	0.01404077891
473	0.01402899187
474	0.01397656575
475	0.01397185613
476	0.01396456011
477	0.01389763212
478	0.01389075965
479	0.0138180413
480	0.01376674373
481	0.01370313858
482	0.01363363239
483	0.01362880253
484	0.01356002458
485	0.01355108081
486	0.01349786769
487	0.01348901956
488	0.01345163772
489	0.01338234057
490	0.01332348329
491	0.01329787481
492	0.01324728772
493	0.01324409332
494	0.01313542227
495	0.01305334479
496	0.01304973231
497	0.0130209021
498	0.013014777
499	0.01296587455
500	0.01291963364
501	0.01291567138
502	0.01284317711
503	0.0128180277
504	0.0127710408
505	0.01276755538
506	0.01268699176
507	0.01262102428
508	0.01256743816
509	0.01250860957
510	0.01250665441
511	0.01250055116
512	0.0124961353
513	0.01249249822
514	0.01244453441
515	0.01238552001
516	0.01238152223
517	0.01237823355
518	0.01232237802
519	0.01225075544
520	0.01223836724
521	0.01218047456
522	0.01214865354
523	0.01214048719
524	0.01213300262
525	0.01207166278
526	0.01206720593
527	0.01206050425
528	0.01205369873
529	0.01200169069
530	0.01197831064
531	0.01197441533
532	0.01196504664
533	0.0119621378
534	0.01191257542
535	0.01187243366
536	0.01186842085
537	0.01186329724
538	0.01181136025
539	0.01180268427
540	0.01173172981
541	0.01172885785
542	0.01171708722
543	0.01171415925
544	0.0116673322
545	0.01163814266
546	0.01159536941
547	0.01154697249
548	0.01151518425
549	0.01144969634
550	0.01137555499
551	0.01133699608
552	0.0113117811
553	0.01126261359
554	0.01120699101
555	0.01116351207
556	0.01116017148
557	0.01113524205
558	0.01111463694
559	0.01111466564
560	0.01110561529
561	0.01104260037
562	0.01097484988
563	0.010971318
564	0.010914752
565	0.01088415791
566	0.0108268541
567	0.01081475829
568	0.01078046974
569	0.01077377215
570	0.0107690639
571	0.0107658777
572	0.01076311573
573	0.01075982501
574	0.01071971194
575	0.01071690898
576	0.01071494083
577	0.01071230867
578	0.01068652735
579	0.01068378315
580	0.01068053478
581	0.01066874911
582	0.01066553559
583	0.01063897821
584	0.01062678334
585	0.01056490997
586	0.01056216576
587	0.01055963675
588	0.01055641775
589	0.01050347107
590	0.01045048613
591	0.01043111684
592	0.01042733903
593	0.01038349939
594	0.01037968196
595	0.01037741732
596	0.01034399022
597	0.01033074398
598	0.01026757809
599	0.01026523557
600	0.01021181547
601	0.01020715298
602	0.01020492934
603	0.01020284983
604	0.01017168395
605	0.01016874505
606	0.0101409218
607	0.0101098987
608	0.01006461693
609	0.01002430506
610	0.01001989261
611	0.0100049467
612	0.00993774272
613	0.00992581086
614	0.009921345806
615	0.009883656543
616	0.009844616013
617	0.009795164994
618	0.009755922252
619	0.00971326992
620	0.009674247151
621	0.009673584498
622	0.009639597895
623	0.00959806251
624	0.009555457315
625	0.009549157326
626	0.00951297167
627	0.009472650238
628	0.009470845362
629	0.009470799591
630	0.009421705175
631	0.009406955331
632	0.009404503514
633	0.009401233968
634	0.009367699609
635	0.00936509545
636	0.009314948986
637	0.009301725295
638	0.009297492511
639	0.009265920836
640	0.009224089647
641	0.009189805192
642	0.009182531034
643	0.009140922552
644	0.009098569438
645	0.009055320035
646	0.009009310031
647	0.009000209136
648	0.008982102987
649	0.008979949705
650	0.008944971855
651	0.008939960283
652	0.008909557474
653	0.008857640974
654	0.008828249907
655	0.008807795096
656	0.008788340413
657	0.008750803491
658	0.008699005176
659	0.008653105159
660	0.008644396391
661	0.008635833817
662	0.008632327902
663	0.008603018129
664	0.008576646575
665	0.008542692081
666	0.008534305075
667	0.008503054479
668	0.008474089013
669	0.008444340659
670	0.008439398768
671	0.008427121236
672	0.008418300432
673	0.008385098083
674	0.008348917893
675	0.008312027229
676	0.008278975856
677	0.008249158504
678	0.008217147565
679	0.0081907521
680	0.00817402591
681	0.008154372431
682	0.008139062406
683	0.008109068802
684	0.008074480346
685	0.008071186208
686	0.008056507411
687	0.008026523371
688	0.008020534898
689	0.008014258136
690	0.007984668273
691	0.007981372768
692	0.007957303422
693	0.007914990614
694	0.007890842022
695	0.007869035945
696	0.007864534001
697	0.007860124282
698	0.007834904515
699	0.007811544959
700	0.007808414093
701	0.007780658481
702	0.007756919096
703	0.007729145722
704	0.007699948669
705	0.007674111336
706	0.007667835257
707	0.007646019616
708	0.007623181985
709	0.007604229416
710	0.007598590031
711	0.007587512106
712	0.007574175695
713	0.007566132313
714	0.00754369774
715	0.00751852306
716	0.007493640768
717	0.007464703994
718	0.007448375396
719	0.007443385684
720	0.007425528201
721	0.007413493186
722	0.007381719983
723	0.007372041828
724	0.00735236034
725	0.007344754173
726	0.007338534795
727	0.007335788541
728	0.007316706174
729	0.007296449475
730	0.007270361428
731	0.007262788051
732	0.00725061914
733	0.007233351896
734	0.007215031239
735	0.007209052329
736	0.007181869878
737	0.007148265839
738	0.007117533069
739	0.007114228
740	0.007100858798
741	0.007081205319
742	0.007063666866
743	0.007057470032
744	0.007040429593
745	0.007029094805
746	0.007029098904
747	0.007010877303
748	0.006994366304
749	0.006989966832
750	0.006987010169
751	0.006968453142
752	0.006965900902
753	0.006945361381
754	0.006939442588
755	0.00691900144
756	0.006897790384
757	0.006876336128
758	0.006863932213
759	0.006845931269
760	0.00684425824
761	0.006822223991
762	0.00679184031
763	0.006767212832
764	0.006746761437
765	0.006729240745
766	0.00671531751
767	0.006692805741
768	0.006673148847
769	0.006657101705
770	0.006639780493
771	0.006613471788
772	0.006605502186
773	0.006586441679
774	0.00656688794
775	0.006546852582
776	0.006540132457
777	0.006514404428
778	0.00647964177
779	0.006455160485
780	0.006436454532
781	0.006432113128
782	0.006407640725
783	0.006400410289
784	0.006398054795
785	0.006382806936
786	0.006364245811
787	0.006360228902
788	0.00634372815
789	0.006332836725
790	0.006314902046
791	0.00630364582
792	0.006300143321
793	0.006295226023
794	0.006277382203
795	0.006264290359
796	0.006242109233
797	0.006235416434
798	0.006218796815
799	0.006193697965
800	0.006185481746
801	0.006169060923
802	0.006168126377
803	0.006151467818
804	0.006127104718
805	0.006107614512
806	0.006102079648
807	0.006083545849
808	0.006077351065
809	0.006061938567
810	0.006050614709
811	0.006035984416
812	0.006028454761
813	0.006011562566
814	0.005991481437
815	0.005981494499
816	0.005980567468
817	0.005967961341
818	0.005951919665
819	0.005947058385
820	0.005923444699
821	0.005917080494
822	0.005897836221
823	0.005897325226
824	0.005894993643
825	0.005893129332
826	0.005889471759
827	0.005880459673
828	0.005879489604
829	0.00585943785
830	0.00585777985
831	0.005841585148
832	0.005831076969
833	0.005820398686
834	0.005818495436
835	0.005818224227
836	0.005795349023
837	0.005783896733
838	0.005782604218
839	0.005767461564
840	0.005761245602
841	0.005756609078
842	0.005737872383
843	0.005737904491
844	0.005727975621
845	0.005706283629
846	0.005686754484
847	0.005662068255
848	0.005646398553
849	0.005646393087
850	0.005628455676
851	0.005628443721
852	0.005624035368
853	0.005610459514
854	0.005594772391
855	0.005586445844
856	0.005568217411
857	0.005549223512
858	0.005549217705
859	0.005530492966
860	0.00553051346
861	0.005530520633
862	0.005525635443
863	0.005508338141
864	0.005493826374
865	0.005493816469
866	0.005481501363
867	0.005470473992
868	0.005466257262
869	0.005461838321
870	0.005440895059
871	0.005430024811
872	0.005414482857
873	0.005403249175
874	0.00538470991
875	0.005384702737
876	0.005369447364
877	0.005355395697
878	0.005346917833
879	0.00533645884
880	0.005324415628
881	0.005324465498
882	0.005312927814
883	0.005312923374
884	0.00530881424
885	0.005308806384
886	0.005297495506
887	0.005282235351
888	0.00527357372
889	0.005263282781
890	0.005259574655
891	0.005248084451
892	0.005243019935
893	0.005242968699
894	0.005243021301
895	0.00524201844
896	0.005235465686
897	0.005224188283
898	0.005200616951
899	0.005197285923
900	0.005185556617
901	0.005185554226
902	0.005171703404
903	0.005171684959
904	0.005171661391
905	0.005169408711
906	0.005160947925
907	0.00514386035
908	0.005135699125
909	0.005135683754
910	0.005135704931
911	0.005128670559
912	0.005128010296
913	0.005128008588
914	0.005126098507
915	0.005115001796
916	0.005098310788
917	0.005096071088
918	0.005084893765
919	0.0050743323
920	0.005058847389
921	0.005042894522
922	0.005042776337
923	0.005033112187
924	0.00503313234
925	0.005033062659
926	0.005010617155
927	0.004996648832
928	0.004996648832
929	0.004987401402
930	0.004968106234
931	0.004968071052
932	0.004968071052
933	0.004955505915
934	0.004940873231
935	0.004940872548
936	0.004940809015
937	0.004940773491
938	0.0049321508
939	0.004925265012
940	0.004925247933
941	0.004922341139
942	0.004922345238
943	0.004915880269
944	0.004897202325
945	0.004895070904
946	0.004895037771
947	0.004895076711
948	0.004894973897
949	0.004892676129
950	0.004889744059
951	0.004869509563
952	0.004869523226
953	0.004867829019
954	0.004864451878
955	0.00486441533
956	0.004855746868
957	0.004855711686
958	0.004853801946
959	0.00485379409
960	0.004850815907
961	0.004827229888
962	0.004827287614
963	0.004824445719
964	0.004824479193
965	0.004824437863
966	0.004824469629
967	0.004824485342
968	0.004824493539
969	0.004814655528
970	0.004814589604
971	0.004814642548
972	0.004814105936
973	0.004814000389
974	0.004814018151
975	0.004813935149
976	0.004813861369
977	0.004813927292
978	0.004801227917
979	0.00479755019
980	0.004797581615
981	0.004797543359
982	0.004786414198
983	0.004786408392
984	0.00477695226
985	0.004776440241
986	0.004763674941
987	0.004763637368
988	0.004762045633
989	0.004759813107
990	0.004754360904
991	0.004753331742
992	0.004753282897
993	0.004750961561
994	0.004745120305
995	0.004732192758
996	0.004720030678
997	0.004713061204
998	0.004713142157
999	0.004713119272
